"","Site","Year","Month","SWE_mm","LocalityName","Region","LocalityCode"
"10236",11,2005,12,16.3612903225806,"Nsb_Verdal","Trøndelag","1NSB"
"10237",12,2005,12,102.977419354839,"Sl_Tydal","Trøndelag","SEB"
"10238",13,2005,12,16.5129032258065,"Nes 1","Hedmark","DDB"
"10239",14,2005,12,47.5741935483871,"Kviteseid2","Telemark","2KVB"
"10240",15,2005,12,14.8451612903226,"Bratsberg","Trøndelag","BRB"
"10241",16,2005,12,40.8935483870968,"Kviteseid1","Telemark","1KVB"
"10242",17,2005,12,47.4677419354839,"Selbu_Sl","Trøndelag","SLB"
"10243",18,2005,12,15.1870967741935,"Maarud 1","Hedmark","M1B"
"10244",19,2005,12,19.8451612903226,"Nes 2","Hedmark","OLB"
"10245",20,2005,12,20.6774193548387,"Kongsvinger 2","Hedmark","JCDB"
"10246",21,2005,12,56.7258064516129,"Notodden5","Telemark","5NOB"
"10247",22,2005,12,84.5935483870968,"Fritsøe1","Telemark","1FRB"
"10248",23,2005,12,43.4774193548387,"Notodden4","Telemark","4NOB"
"10249",24,2005,12,38.6645161290323,"verdal_2VB","Trøndelag","2VBB"
"10250",25,2005,12,15.9870967741935,"Truls Holm","Hedmark","THB"
"10251",26,2005,12,35.6870967741935,"Drangedal1","Telemark","1DRB"
"10252",27,2005,12,36.9225806451613,"Furesdal","Telemark","1FYB"
"10253",28,2005,12,60.8096774193548,"Sub_Namdalseid","Trøndelag","1SB"
"10254",29,2005,12,18.058064516129,"Malvik","Trøndelag","MAB"
"10255",30,2005,12,16.2870967741936,"Drangedal4","Telemark","4DRB"
"10256",31,2005,12,5.19677419354839,"Nome_Cappelen1","Telemark","1CAB"
"10257",32,2005,12,50.3483870967742,"ingen","Trøndelag","1RB"
"10258",33,2005,12,23.641935483871,"Singsås","Trøndelag","LAB"
"10259",34,2005,12,22.7258064516129,"Stangeskovene Aurskog","Hedmark","SSAB"
"10260",35,2005,12,103.458064516129,"Hi_tydal","Trøndelag","HIB"
"10261",36,2005,12,39.7612903225806,"Notodden3","Telemark","3NOB"
"10262",37,2005,12,14.441935483871,"Drangedal3","Telemark","3DRB"
"10263",38,2005,12,79.5612903225806,"steinkjer_1BBb","Trøndelag","1BBB"
"10264",39,2005,12,18.2838709677419,"Selbu_Flub","Trøndelag","FLB"
"10265",40,2005,12,10.8741935483871,"Stangeskovene Eidskog","Hedmark","SSBB"
"10266",41,2005,12,19.4129032258065,"Maarud 3","Hedmark","M3B"
"10267",42,2005,12,80.8870967741936,"Fritsøe2","Telemark","2FRB"
"10268",43,2005,12,19.0322580645161,"Notodden1","Telemark","1NOB"
"10269",44,2005,12,40.0032258064516,"Kviteseid3","Telemark","3KVB"
"10270",45,2005,12,44.5129032258065,"verdal_1vb","Trøndelag","1VBB"
"10271",46,2005,12,15.6322580645161,"Sørum 1","Hedmark","SKB"
"10272",47,2005,12,81.4354838709677,"steinkjer_2BBb","Trøndelag","2BBB"
"10273",0,2006,12,0.141935483870968,"Stig Dæhlen","Hedmark","SDB"
"10274",1,2006,12,0.112903225806452,"Maarud 2","Hedmark","M2B"
"10275",2,2006,12,0.748387096774194,"Nome_Cappelen2","Telemark","2CAB"
"10276",3,2006,12,0.106451612903226,"Eidskog","Hedmark","STSKNB"
"10277",4,2006,12,0.487096774193548,"Notodden6","Telemark","6NOB"
"10278",5,2006,12,2.10967741935484,"namdalseid_1kub","Trøndelag","1KB"
"10279",6,2006,12,0.0967741935483871,"Fet 3","Hedmark","FKB"
"10280",7,2006,12,0.0580645161290323,"Didrik Holmsen","Hedmark","DHB"
"10281",8,2006,12,0.148387096774194,"Halvard Pramhus","Hedmark","HPB"
"10282",9,2006,12,2.53225806451613,"Selbu_kl","Trøndelag","KLB"
"10283",10,2006,12,0.0903225806451613,"Kongsvinger 1","Hedmark","IAAB"
"10284",11,2006,12,3.44516129032258,"Nsb_Verdal","Trøndelag","1NSB"
"10285",12,2006,12,1.94193548387097,"Sl_Tydal","Trøndelag","SEB"
"10286",13,2006,12,0.216129032258065,"Nes 1","Hedmark","DDB"
"10287",14,2006,12,1.68064516129032,"Kviteseid2","Telemark","2KVB"
"10288",15,2006,12,1.15483870967742,"Bratsberg","Trøndelag","BRB"
"10289",16,2006,12,0.451612903225806,"Kviteseid1","Telemark","1KVB"
"10290",17,2006,12,2.36129032258065,"Selbu_Sl","Trøndelag","SLB"
"10291",18,2006,12,0.232258064516129,"Maarud 1","Hedmark","M1B"
"10292",19,2006,12,0.116129032258065,"Nes 2","Hedmark","OLB"
"10293",20,2006,12,0.112903225806452,"Kongsvinger 2","Hedmark","JCDB"
"10294",21,2006,12,6.0258064516129,"Notodden5","Telemark","5NOB"
"10295",22,2006,12,1.14516129032258,"Fritsøe1","Telemark","1FRB"
"10296",23,2006,12,4.58064516129032,"Notodden4","Telemark","4NOB"
"10297",24,2006,12,2.76774193548387,"verdal_2VB","Trøndelag","2VBB"
"10298",25,2006,12,0.0838709677419355,"Truls Holm","Hedmark","THB"
"10299",26,2006,12,0.861290322580645,"Drangedal1","Telemark","1DRB"
"10300",27,2006,12,0.867741935483871,"Furesdal","Telemark","1FYB"
"10301",28,2006,12,2.30645161290323,"Sub_Namdalseid","Trøndelag","1SB"
"10302",29,2006,12,1.71935483870968,"Malvik","Trøndelag","MAB"
"10303",30,2006,12,0.570967741935484,"Drangedal4","Telemark","4DRB"
"10304",31,2006,12,0.806451612903226,"Nome_Cappelen1","Telemark","1CAB"
"10305",32,2006,12,2.38387096774194,"ingen","Trøndelag","1RB"
"10306",33,2006,12,1.07096774193548,"Singsås","Trøndelag","LAB"
"10307",34,2006,12,0.0451612903225806,"Stangeskovene Aurskog","Hedmark","SSAB"
"10308",35,2006,12,2.15806451612903,"Hi_tydal","Trøndelag","HIB"
"10309",36,2006,12,5.58387096774194,"Notodden3","Telemark","3NOB"
"10310",37,2006,12,0.483870967741935,"Drangedal3","Telemark","3DRB"
"10311",38,2006,12,2.34838709677419,"steinkjer_1BBb","Trøndelag","1BBB"
"10312",39,2006,12,2.4258064516129,"Selbu_Flub","Trøndelag","FLB"
"10313",40,2006,12,0.0838709677419355,"Stangeskovene Eidskog","Hedmark","SSBB"
"10314",41,2006,12,0.112903225806452,"Maarud 3","Hedmark","M3B"
"10315",42,2006,12,0.780645161290323,"Fritsøe2","Telemark","2FRB"
"10316",43,2006,12,1.34516129032258,"Notodden1","Telemark","1NOB"
"10317",44,2006,12,2.28709677419355,"Kviteseid3","Telemark","3KVB"
"10318",45,2006,12,2.66774193548387,"verdal_1vb","Trøndelag","1VBB"
"10319",46,2006,12,0.0806451612903226,"Sørum 1","Hedmark","SKB"
"10320",47,2006,12,2.28709677419355,"steinkjer_2BBb","Trøndelag","2BBB"
"10321",0,2007,12,9.11935483870968,"Stig Dæhlen","Hedmark","SDB"
"10322",1,2007,12,6.14516129032258,"Maarud 2","Hedmark","M2B"
"10323",2,2007,12,11.2677419354839,"Nome_Cappelen2","Telemark","2CAB"
"10324",3,2007,12,5.40645161290323,"Eidskog","Hedmark","STSKNB"
"10325",4,2007,12,104.196774193548,"Notodden6","Telemark","6NOB"
"10326",5,2007,12,53.4032258064516,"namdalseid_1kub","Trøndelag","1KB"
"10327",6,2007,12,0.358064516129032,"Fet 3","Hedmark","FKB"
"10328",7,2007,12,17.2903225806452,"Didrik Holmsen","Hedmark","DHB"
"10329",8,2007,12,3.86129032258065,"Halvard Pramhus","Hedmark","HPB"
"10330",9,2007,12,69.9193548387097,"Selbu_kl","Trøndelag","KLB"
"10331",10,2007,12,45.4161290322581,"Kongsvinger 1","Hedmark","IAAB"
"10332",11,2007,12,17.3741935483871,"Nsb_Verdal","Trøndelag","1NSB"
"10333",12,2007,12,114.48064516129,"Sl_Tydal","Trøndelag","SEB"
"10334",13,2007,12,3.76774193548387,"Nes 1","Hedmark","DDB"
"10335",14,2007,12,96.1129032258064,"Kviteseid2","Telemark","2KVB"
"10336",15,2007,12,70.9741935483871,"Bratsberg","Trøndelag","BRB"
"10337",16,2007,12,77.7032258064516,"Kviteseid1","Telemark","1KVB"
"10338",17,2007,12,80.858064516129,"Selbu_Sl","Trøndelag","SLB"
"10339",18,2007,12,4.48709677419355,"Maarud 1","Hedmark","M1B"
"10340",19,2007,12,4.95161290322581,"Nes 2","Hedmark","OLB"
"10341",20,2007,12,47.3,"Kongsvinger 2","Hedmark","JCDB"
"10342",21,2007,12,98.1064516129032,"Notodden5","Telemark","5NOB"
"10343",22,2007,12,115.58064516129,"Fritsøe1","Telemark","1FRB"
"10344",23,2007,12,91.0129032258065,"Notodden4","Telemark","4NOB"
"10345",24,2007,12,34.6774193548387,"verdal_2VB","Trøndelag","2VBB"
"10346",25,2007,12,14.9483870967742,"Truls Holm","Hedmark","THB"
"10347",26,2007,12,47.2774193548387,"Drangedal1","Telemark","1DRB"
"10348",27,2007,12,74.9096774193548,"Furesdal","Telemark","1FYB"
"10349",28,2007,12,132.503225806452,"Sub_Namdalseid","Trøndelag","1SB"
"10350",29,2007,12,56.3193548387097,"Malvik","Trøndelag","MAB"
"10351",30,2007,12,52.8516129032258,"Drangedal4","Telemark","4DRB"
"10352",31,2007,12,10.8322580645161,"Nome_Cappelen1","Telemark","1CAB"
"10353",32,2007,12,80.8032258064516,"ingen","Trøndelag","1RB"
"10354",33,2007,12,77.5612903225806,"Singsås","Trøndelag","LAB"
"10355",34,2007,12,16.1548387096774,"Stangeskovene Aurskog","Hedmark","SSAB"
"10356",35,2007,12,115.751612903226,"Hi_tydal","Trøndelag","HIB"
"10357",36,2007,12,95.0516129032258,"Notodden3","Telemark","3NOB"
"10358",37,2007,12,65.5967741935484,"Drangedal3","Telemark","3DRB"
"10359",38,2007,12,130.087096774194,"steinkjer_1BBb","Trøndelag","1BBB"
"10360",39,2007,12,59.4967741935484,"Selbu_Flub","Trøndelag","FLB"
"10361",40,2007,12,2.12903225806452,"Stangeskovene Eidskog","Hedmark","SSBB"
"10362",41,2007,12,48.4032258064516,"Maarud 3","Hedmark","M3B"
"10363",42,2007,12,65.8322580645161,"Fritsøe2","Telemark","2FRB"
"10364",43,2007,12,95.2741935483871,"Notodden1","Telemark","1NOB"
"10365",44,2007,12,80.9096774193548,"Kviteseid3","Telemark","3KVB"
"10366",45,2007,12,34.1612903225806,"verdal_1vb","Trøndelag","1VBB"
"10367",46,2007,12,6.26451612903226,"Sørum 1","Hedmark","SKB"
"10368",47,2007,12,129.351612903226,"steinkjer_2BBb","Trøndelag","2BBB"
"10369",0,2008,12,16.5645161290323,"Stig Dæhlen","Hedmark","SDB"
"10370",1,2008,12,29.7258064516129,"Maarud 2","Hedmark","M2B"
"10371",2,2008,12,9.80645161290323,"Nome_Cappelen2","Telemark","2CAB"
"10372",3,2008,12,24.7129032258064,"Eidskog","Hedmark","STSKNB"
"10373",4,2008,12,32.0096774193548,"Notodden6","Telemark","6NOB"
"10374",5,2008,12,119.922580645161,"namdalseid_1kub","Trøndelag","1KB"
"10375",6,2008,12,19.8451612903226,"Fet 3","Hedmark","FKB"
"10376",7,2008,12,21.7161290322581,"Didrik Holmsen","Hedmark","DHB"
"10377",8,2008,12,23.0129032258065,"Halvard Pramhus","Hedmark","HPB"
"10378",9,2008,12,102.409677419355,"Selbu_kl","Trøndelag","KLB"
"10379",10,2008,12,37.7,"Kongsvinger 1","Hedmark","IAAB"
"10380",11,2008,12,57.8774193548387,"Nsb_Verdal","Trøndelag","1NSB"
"10381",12,2008,12,86.9645161290323,"Sl_Tydal","Trøndelag","SEB"
"10382",13,2008,12,20.1096774193548,"Nes 1","Hedmark","DDB"
"10383",14,2008,12,53.5451612903226,"Kviteseid2","Telemark","2KVB"
"10384",15,2008,12,79.2483870967742,"Bratsberg","Trøndelag","BRB"
"10385",16,2008,12,48.3967741935484,"Kviteseid1","Telemark","1KVB"
"10386",17,2008,12,111.21935483871,"Selbu_Sl","Trøndelag","SLB"
"10387",18,2008,12,22.4290322580645,"Maarud 1","Hedmark","M1B"
"10388",19,2008,12,26.4161290322581,"Nes 2","Hedmark","OLB"
"10389",20,2008,12,36.7935483870968,"Kongsvinger 2","Hedmark","JCDB"
"10390",21,2008,12,41.8967741935484,"Notodden5","Telemark","5NOB"
"10391",22,2008,12,49.2645161290323,"Fritsøe1","Telemark","1FRB"
"10392",23,2008,12,36.0290322580645,"Notodden4","Telemark","4NOB"
"10393",24,2008,12,65.6548387096774,"verdal_2VB","Trøndelag","2VBB"
"10394",25,2008,12,24.8870967741935,"Truls Holm","Hedmark","THB"
"10395",26,2008,12,40.658064516129,"Drangedal1","Telemark","1DRB"
"10396",27,2008,12,39.1548387096774,"Furesdal","Telemark","1FYB"
"10397",28,2008,12,174.570967741935,"Sub_Namdalseid","Trøndelag","1SB"
"10398",29,2008,12,85.9774193548387,"Malvik","Trøndelag","MAB"
"10399",30,2008,12,30.6935483870968,"Drangedal4","Telemark","4DRB"
"10400",31,2008,12,11.6161290322581,"Nome_Cappelen1","Telemark","1CAB"
"10401",32,2008,12,121.945161290323,"ingen","Trøndelag","1RB"
"10402",33,2008,12,104.690322580645,"Singsås","Trøndelag","LAB"
"10403",34,2008,12,25.3903225806452,"Stangeskovene Aurskog","Hedmark","SSAB"
"10404",35,2008,12,89.6645161290323,"Hi_tydal","Trøndelag","HIB"
"10405",36,2008,12,36.9258064516129,"Notodden3","Telemark","3NOB"
"10406",37,2008,12,34.458064516129,"Drangedal3","Telemark","3DRB"
"10407",38,2008,12,114.638709677419,"steinkjer_1BBb","Trøndelag","1BBB"
"10408",39,2008,12,94.741935483871,"Selbu_Flub","Trøndelag","FLB"
"10409",40,2008,12,15.158064516129,"Stangeskovene Eidskog","Hedmark","SSBB"
"10410",41,2008,12,33.1516129032258,"Maarud 3","Hedmark","M3B"
"10411",42,2008,12,43.1903225806452,"Fritsøe2","Telemark","2FRB"
"10412",43,2008,12,47.258064516129,"Notodden1","Telemark","1NOB"
"10413",44,2008,12,50.7387096774194,"Kviteseid3","Telemark","3KVB"
"10414",45,2008,12,69.7870967741935,"verdal_1vb","Trøndelag","1VBB"
"10415",46,2008,12,18.7129032258065,"Sørum 1","Hedmark","SKB"
"10416",47,2008,12,114.541935483871,"steinkjer_2BBb","Trøndelag","2BBB"
"10417",0,2009,12,11.1225806451613,"Stig Dæhlen","Hedmark","SDB"
"10418",1,2009,12,23.0483870967742,"Maarud 2","Hedmark","M2B"
"10419",2,2009,12,15.7322580645161,"Nome_Cappelen2","Telemark","2CAB"
"10420",3,2009,12,9.50322580645161,"Eidskog","Hedmark","STSKNB"
"10421",4,2009,12,69.5322580645161,"Notodden6","Telemark","6NOB"
"10422",5,2009,12,13.9516129032258,"namdalseid_1kub","Trøndelag","1KB"
"10423",6,2009,12,14.3096774193548,"Fet 3","Hedmark","FKB"
"10424",7,2009,12,13.1322580645161,"Didrik Holmsen","Hedmark","DHB"
"10425",8,2009,12,8.90322580645161,"Halvard Pramhus","Hedmark","HPB"
"10426",9,2009,12,17.9193548387097,"Selbu_kl","Trøndelag","KLB"
"10427",10,2009,12,31.041935483871,"Kongsvinger 1","Hedmark","IAAB"
"10428",11,2009,12,10.7451612903226,"Nsb_Verdal","Trøndelag","1NSB"
"10429",12,2009,12,20.3161290322581,"Sl_Tydal","Trøndelag","SEB"
"10430",13,2009,12,11.0258064516129,"Nes 1","Hedmark","DDB"
"10431",14,2009,12,243.012903225806,"Kviteseid2","Telemark","2KVB"
"10432",15,2009,12,5.89032258064516,"Bratsberg","Trøndelag","BRB"
"10433",16,2009,12,81.5451612903226,"Kviteseid1","Telemark","1KVB"
"10434",17,2009,12,17.4,"Selbu_Sl","Trøndelag","SLB"
"10435",18,2009,12,10.8870967741935,"Maarud 1","Hedmark","M1B"
"10436",19,2009,12,15.1967741935484,"Nes 2","Hedmark","OLB"
"10437",20,2009,12,39.2645161290323,"Kongsvinger 2","Hedmark","JCDB"
"10438",21,2009,12,157.270967741935,"Notodden5","Telemark","5NOB"
"10439",22,2009,12,73.1838709677419,"Fritsøe1","Telemark","1FRB"
"10440",23,2009,12,133.370967741935,"Notodden4","Telemark","4NOB"
"10441",24,2009,12,10.941935483871,"verdal_2VB","Trøndelag","2VBB"
"10442",25,2009,12,31.5483870967742,"Truls Holm","Hedmark","THB"
"10443",26,2009,12,27.5387096774194,"Drangedal1","Telemark","1DRB"
"10444",27,2009,12,53.5645161290323,"Furesdal","Telemark","1FYB"
"10445",28,2009,12,12.0774193548387,"Sub_Namdalseid","Trøndelag","1SB"
"10446",29,2009,12,6.28064516129032,"Malvik","Trøndelag","MAB"
"10447",30,2009,12,65.5774193548387,"Drangedal4","Telemark","4DRB"
"10448",31,2009,12,19.9677419354839,"Nome_Cappelen1","Telemark","1CAB"
"10449",32,2009,12,9.18387096774194,"ingen","Trøndelag","1RB"
"10450",33,2009,12,14.6709677419355,"Singsås","Trøndelag","LAB"
"10451",34,2009,12,14.2129032258065,"Stangeskovene Aurskog","Hedmark","SSAB"
"10452",35,2009,12,20.2774193548387,"Hi_tydal","Trøndelag","HIB"
"10453",36,2009,12,135.641935483871,"Notodden3","Telemark","3NOB"
"10454",37,2009,12,72.5967741935484,"Drangedal3","Telemark","3DRB"
"10455",38,2009,12,9.42903225806452,"steinkjer_1BBb","Trøndelag","1BBB"
"10456",39,2009,12,6.41935483870968,"Selbu_Flub","Trøndelag","FLB"
"10457",40,2009,12,8.30322580645161,"Stangeskovene Eidskog","Hedmark","SSBB"
"10458",41,2009,12,34.8290322580645,"Maarud 3","Hedmark","M3B"
"10459",42,2009,12,73.7967741935484,"Fritsøe2","Telemark","2FRB"
"10460",43,2009,12,68.8290322580645,"Notodden1","Telemark","1NOB"
"10461",44,2009,12,146.254838709677,"Kviteseid3","Telemark","3KVB"
"10462",45,2009,12,11.1290322580645,"verdal_1vb","Trøndelag","1VBB"
"10463",46,2009,12,12.5032258064516,"Sørum 1","Hedmark","SKB"
"10464",47,2009,12,9.50967741935484,"steinkjer_2BBb","Trøndelag","2BBB"
"10465",0,2010,12,26.6774193548387,"Stig Dæhlen","Hedmark","SDB"
"10466",1,2010,12,32.2806451612903,"Maarud 2","Hedmark","M2B"
"10467",2,2010,12,42.0354838709677,"Nome_Cappelen2","Telemark","2CAB"
"10468",3,2010,12,23.4451612903226,"Eidskog","Hedmark","STSKNB"
"10469",4,2010,12,39.7645161290323,"Notodden6","Telemark","6NOB"
"10470",5,2010,12,54.9741935483871,"namdalseid_1kub","Trøndelag","1KB"
"10471",6,2010,12,35.1354838709677,"Fet 3","Hedmark","FKB"
"10472",7,2010,12,36.6838709677419,"Didrik Holmsen","Hedmark","DHB"
"10473",8,2010,12,23.2612903225806,"Halvard Pramhus","Hedmark","HPB"
"10474",9,2010,12,42.3903225806452,"Selbu_kl","Trøndelag","KLB"
"10475",10,2010,12,37.2064516129032,"Kongsvinger 1","Hedmark","IAAB"
"10476",11,2010,12,37.5903225806452,"Nsb_Verdal","Trøndelag","1NSB"
"10477",12,2010,12,48.3645161290323,"Sl_Tydal","Trøndelag","SEB"
"10478",13,2010,12,16.5612903225806,"Nes 1","Hedmark","DDB"
"10479",14,2010,12,54.8516129032258,"Kviteseid2","Telemark","2KVB"
"10480",15,2010,12,61.3193548387097,"Bratsberg","Trøndelag","BRB"
"10481",16,2010,12,65.9935483870968,"Kviteseid1","Telemark","1KVB"
"10482",17,2010,12,44.4322580645161,"Selbu_Sl","Trøndelag","SLB"
"10483",18,2010,12,14.2516129032258,"Maarud 1","Hedmark","M1B"
"10484",19,2010,12,30.341935483871,"Nes 2","Hedmark","OLB"
"10485",20,2010,12,36.4516129032258,"Kongsvinger 2","Hedmark","JCDB"
"10486",21,2010,12,40.5870967741935,"Notodden5","Telemark","5NOB"
"10487",22,2010,12,70.0516129032258,"Fritsøe1","Telemark","1FRB"
"10488",23,2010,12,39.3322580645161,"Notodden4","Telemark","4NOB"
"10489",24,2010,12,36.6935483870968,"verdal_2VB","Trøndelag","2VBB"
"10490",25,2010,12,36.1709677419355,"Truls Holm","Hedmark","THB"
"10491",26,2010,12,73.7161290322581,"Drangedal1","Telemark","1DRB"
"10492",27,2010,12,54.1290322580645,"Furesdal","Telemark","1FYB"
"10493",28,2010,12,48.8516129032258,"Sub_Namdalseid","Trøndelag","1SB"
"10494",29,2010,12,53.7451612903226,"Malvik","Trøndelag","MAB"
"10495",30,2010,12,63.5161290322581,"Drangedal4","Telemark","4DRB"
"10496",31,2010,12,59.1225806451613,"Nome_Cappelen1","Telemark","1CAB"
"10497",32,2010,12,62.7322580645161,"ingen","Trøndelag","1RB"
"10498",33,2010,12,43.2096774193548,"Singsås","Trøndelag","LAB"
"10499",34,2010,12,45.3645161290323,"Stangeskovene Aurskog","Hedmark","SSAB"
"10500",35,2010,12,51.4096774193548,"Hi_tydal","Trøndelag","HIB"
"10501",36,2010,12,35.5516129032258,"Notodden3","Telemark","3NOB"
"10502",37,2010,12,61.1129032258065,"Drangedal3","Telemark","3DRB"
"10503",38,2010,12,58.4096774193548,"steinkjer_1BBb","Trøndelag","1BBB"
"10504",39,2010,12,42.6322580645161,"Selbu_Flub","Trøndelag","FLB"
"10505",40,2010,12,24.4483870967742,"Stangeskovene Eidskog","Hedmark","SSBB"
"10506",41,2010,12,34.1483870967742,"Maarud 3","Hedmark","M3B"
"10507",42,2010,12,63.7064516129032,"Fritsøe2","Telemark","2FRB"
"10508",43,2010,12,41.0225806451613,"Notodden1","Telemark","1NOB"
"10509",44,2010,12,50.1451612903226,"Kviteseid3","Telemark","3KVB"
"10510",45,2010,12,37.8096774193548,"verdal_1vb","Trøndelag","1VBB"
"10511",46,2010,12,28.3,"Sørum 1","Hedmark","SKB"
"10512",47,2010,12,57.7096774193548,"steinkjer_2BBb","Trøndelag","2BBB"
"10513",0,2011,12,16.1161290322581,"Stig Dæhlen","Hedmark","SDB"
"10514",1,2011,12,18.1258064516129,"Maarud 2","Hedmark","M2B"
"10515",2,2011,12,8.0741935483871,"Nome_Cappelen2","Telemark","2CAB"
"10516",3,2011,12,15.7935483870968,"Eidskog","Hedmark","STSKNB"
"10517",4,2011,12,31.4290322580645,"Notodden6","Telemark","6NOB"
"10518",5,2011,12,3.46774193548387,"namdalseid_1kub","Trøndelag","1KB"
"10519",6,2011,12,22.7129032258065,"Fet 3","Hedmark","FKB"
"10520",7,2011,12,19.8258064516129,"Didrik Holmsen","Hedmark","DHB"
"10521",8,2011,12,18.0258064516129,"Halvard Pramhus","Hedmark","HPB"
"10522",9,2011,12,22.2903225806452,"Selbu_kl","Trøndelag","KLB"
"10523",10,2011,12,22.9451612903226,"Kongsvinger 1","Hedmark","IAAB"
"10524",11,2011,12,5.39032258064516,"Nsb_Verdal","Trøndelag","1NSB"
"10525",12,2011,12,46.4,"Sl_Tydal","Trøndelag","SEB"
"10526",13,2011,12,11.3870967741935,"Nes 1","Hedmark","DDB"
"10527",14,2011,12,57.3548387096774,"Kviteseid2","Telemark","2KVB"
"10528",15,2011,12,34.4935483870968,"Bratsberg","Trøndelag","BRB"
"10529",16,2011,12,50.5096774193548,"Kviteseid1","Telemark","1KVB"
"10530",17,2011,12,28.4806451612903,"Selbu_Sl","Trøndelag","SLB"
"10531",18,2011,12,12.3387096774194,"Maarud 1","Hedmark","M1B"
"10532",19,2011,12,15.7516129032258,"Nes 2","Hedmark","OLB"
"10533",20,2011,12,47.9354838709677,"Kongsvinger 2","Hedmark","JCDB"
"10534",21,2011,12,40.6129032258064,"Notodden5","Telemark","5NOB"
"10535",22,2011,12,81.3870967741936,"Fritsøe1","Telemark","1FRB"
"10536",23,2011,12,37.7645161290323,"Notodden4","Telemark","4NOB"
"10537",24,2011,12,11.2451612903226,"verdal_2VB","Trøndelag","2VBB"
"10538",25,2011,12,19.1774193548387,"Truls Holm","Hedmark","THB"
"10539",26,2011,12,13.5483870967742,"Drangedal1","Telemark","1DRB"
"10540",27,2011,12,35.6,"Furesdal","Telemark","1FYB"
"10541",28,2011,12,53.2258064516129,"Sub_Namdalseid","Trøndelag","1SB"
"10542",29,2011,12,31.0064516129032,"Malvik","Trøndelag","MAB"
"10543",30,2011,12,32.4548387096774,"Drangedal4","Telemark","4DRB"
"10544",31,2011,12,9.99032258064516,"Nome_Cappelen1","Telemark","1CAB"
"10545",32,2011,12,8.58064516129032,"ingen","Trøndelag","1RB"
"10546",33,2011,12,33.0612903225806,"Singsås","Trøndelag","LAB"
"10547",34,2011,12,23.5903225806452,"Stangeskovene Aurskog","Hedmark","SSAB"
"10548",35,2011,12,32.6129032258064,"Hi_tydal","Trøndelag","HIB"
"10549",36,2011,12,36.4709677419355,"Notodden3","Telemark","3NOB"
"10550",37,2011,12,35.2806451612903,"Drangedal3","Telemark","3DRB"
"10551",38,2011,12,48,"steinkjer_1BBb","Trøndelag","1BBB"
"10552",39,2011,12,19.1387096774194,"Selbu_Flub","Trøndelag","FLB"
"10553",40,2011,12,14.8774193548387,"Stangeskovene Eidskog","Hedmark","SSBB"
"10554",41,2011,12,21.8161290322581,"Maarud 3","Hedmark","M3B"
"10555",42,2011,12,41.5838709677419,"Fritsøe2","Telemark","2FRB"
"10556",43,2011,12,36.4290322580645,"Notodden1","Telemark","1NOB"
"10557",44,2011,12,60.3806451612903,"Kviteseid3","Telemark","3KVB"
"10558",45,2011,12,13.9838709677419,"verdal_1vb","Trøndelag","1VBB"
"10559",46,2011,12,19.6064516129032,"Sørum 1","Hedmark","SKB"
"10560",47,2011,12,49.5935483870968,"steinkjer_2BBb","Trøndelag","2BBB"
"10561",0,2012,12,16.3612903225806,"Stig Dæhlen","Hedmark","SDB"
"10562",1,2012,12,20.6903225806452,"Maarud 2","Hedmark","M2B"
"10563",2,2012,12,41.9129032258065,"Nome_Cappelen2","Telemark","2CAB"
