"","Site","Year","Month","Avg_Temp_C","LocalityName","Region","LocalityCode"
"5849",40,2014,7,18.8096774193548,"Stangeskovene Eidskog","Hedmark","SSBB"
"5850",41,2014,7,18.1677419354839,"Maarud 3","Hedmark","M3B"
"5851",42,2014,7,17.9193548387097,"Fritsøe2","Telemark","2FRB"
"5852",43,2014,7,17.2096774193548,"Notodden1","Telemark","1NOB"
"5853",44,2014,7,15.1225806451613,"Kviteseid3","Telemark","3KVB"
"5854",45,2014,7,18.5451612903226,"verdal_1vb","Trøndelag","1VBB"
"5855",46,2014,7,19.0064516129032,"Sørum 1","Hedmark","SKB"
"5856",47,2014,7,18.7354838709677,"steinkjer_2BBb","Trøndelag","2BBB"
"5857",0,2015,7,14.6741935483871,"Stig Dæhlen","Hedmark","SDB"
"5858",1,2015,7,14.3161290322581,"Maarud 2","Hedmark","M2B"
"5859",2,2015,7,15.6935483870968,"Nome_Cappelen2","Telemark","2CAB"
"5860",3,2015,7,14.4967741935484,"Eidskog","Hedmark","STSKNB"
"5861",4,2015,7,14.6,"Notodden6","Telemark","6NOB"
"5862",5,2015,7,12.3548387096774,"namdalseid_1kub","Trøndelag","1KB"
"5863",6,2015,7,14.8129032258065,"Fet 3","Hedmark","FKB"
"5864",7,2015,7,14.4516129032258,"Didrik Holmsen","Hedmark","DHB"
"5865",8,2015,7,14.6741935483871,"Halvard Pramhus","Hedmark","HPB"
"5866",9,2015,7,11.9516129032258,"Selbu_kl","Trøndelag","KLB"
"5867",10,2015,7,14.0838709677419,"Kongsvinger 1","Hedmark","IAAB"
"5868",11,2015,7,12.8516129032258,"Nsb_Verdal","Trøndelag","1NSB"
"5869",12,2015,7,11.4,"Sl_Tydal","Trøndelag","SEB"
"5870",13,2015,7,14.8645161290323,"Nes 1","Hedmark","DDB"
"5871",14,2015,7,12.4838709677419,"Kviteseid2","Telemark","2KVB"
"5872",15,2015,7,12.2645161290323,"Bratsberg","Trøndelag","BRB"
"5873",16,2015,7,13.0322580645161,"Kviteseid1","Telemark","1KVB"
"5874",17,2015,7,11.6483870967742,"Selbu_Sl","Trøndelag","SLB"
"5875",18,2015,7,14.9870967741935,"Maarud 1","Hedmark","M1B"
"5876",19,2015,7,14.3322580645161,"Nes 2","Hedmark","OLB"
"5877",20,2015,7,13.7935483870968,"Kongsvinger 2","Hedmark","JCDB"
"5878",21,2015,7,13.2483870967742,"Notodden5","Telemark","5NOB"
"5879",22,2015,7,13.4870967741935,"Fritsøe1","Telemark","1FRB"
"5880",23,2015,7,13.7516129032258,"Notodden4","Telemark","4NOB"
"5881",24,2015,7,12.1290322580645,"verdal_2VB","Trøndelag","2VBB"
"5882",25,2015,7,13.9935483870968,"Truls Holm","Hedmark","THB"
"5883",26,2015,7,15.0741935483871,"Drangedal1","Telemark","1DRB"
"5884",27,2015,7,13.5451612903226,"Furesdal","Telemark","1FYB"
"5885",28,2015,7,11.558064516129,"Sub_Namdalseid","Trøndelag","1SB"
"5886",29,2015,7,12.0548387096774,"Malvik","Trøndelag","MAB"
"5887",30,2015,7,14.5322580645161,"Drangedal4","Telemark","4DRB"
"5888",31,2015,7,15.4903225806452,"Nome_Cappelen1","Telemark","1CAB"
"5889",32,2015,7,12.2645161290323,"ingen","Trøndelag","1RB"
"5890",33,2015,7,12.2161290322581,"Singsås","Trøndelag","LAB"
"5891",34,2015,7,14.3741935483871,"Stangeskovene Aurskog","Hedmark","SSAB"
"5892",35,2015,7,11.7516129032258,"Hi_tydal","Trøndelag","HIB"
"5893",36,2015,7,13.6838709677419,"Notodden3","Telemark","3NOB"
"5894",37,2015,7,14.5483870967742,"Drangedal3","Telemark","3DRB"
"5895",38,2015,7,11.9096774193548,"steinkjer_1BBb","Trøndelag","1BBB"
"5896",39,2015,7,12.2677419354839,"Selbu_Flub","Trøndelag","FLB"
"5897",40,2015,7,14.5483870967742,"Stangeskovene Eidskog","Hedmark","SSBB"
"5898",41,2015,7,13.9322580645161,"Maarud 3","Hedmark","M3B"
"5899",42,2015,7,14.4548387096774,"Fritsøe2","Telemark","2FRB"
"5900",43,2015,7,14.0903225806452,"Notodden1","Telemark","1NOB"
"5901",44,2015,7,11.958064516129,"Kviteseid3","Telemark","3KVB"
"5902",45,2015,7,12.0354838709677,"verdal_1vb","Trøndelag","1VBB"
"5903",46,2015,7,14.7,"Sørum 1","Hedmark","SKB"
"5904",47,2015,7,11.8645161290323,"steinkjer_2BBb","Trøndelag","2BBB"
"5905",0,2016,7,15.8064516129032,"Stig Dæhlen","Hedmark","SDB"
"5906",1,2016,7,15.3838709677419,"Maarud 2","Hedmark","M2B"
"5907",2,2016,7,15.7483870967742,"Nome_Cappelen2","Telemark","2CAB"
"5908",3,2016,7,15.5806451612903,"Eidskog","Hedmark","STSKNB"
"5909",4,2016,7,14.5935483870968,"Notodden6","Telemark","6NOB"
"5910",5,2016,7,14.1838709677419,"namdalseid_1kub","Trøndelag","1KB"
"5911",6,2016,7,16.0451612903226,"Fet 3","Hedmark","FKB"
"5912",7,2016,7,15.6645161290323,"Didrik Holmsen","Hedmark","DHB"
"5913",8,2016,7,15.6548387096774,"Halvard Pramhus","Hedmark","HPB"
"5914",9,2016,7,13.6516129032258,"Selbu_kl","Trøndelag","KLB"
"5915",10,2016,7,15.1161290322581,"Kongsvinger 1","Hedmark","IAAB"
"5916",11,2016,7,14.7451612903226,"Nsb_Verdal","Trøndelag","1NSB"
"5917",12,2016,7,12.941935483871,"Sl_Tydal","Trøndelag","SEB"
"5918",13,2016,7,15.941935483871,"Nes 1","Hedmark","DDB"
"5919",14,2016,7,12.5096774193548,"Kviteseid2","Telemark","2KVB"
"5920",15,2016,7,14.041935483871,"Bratsberg","Trøndelag","BRB"
"5921",16,2016,7,13.0903225806452,"Kviteseid1","Telemark","1KVB"
"5922",17,2016,7,13.2806451612903,"Selbu_Sl","Trøndelag","SLB"
"5923",18,2016,7,16.0129032258065,"Maarud 1","Hedmark","M1B"
"5924",19,2016,7,15.4354838709677,"Nes 2","Hedmark","OLB"
"5925",20,2016,7,14.8096774193548,"Kongsvinger 2","Hedmark","JCDB"
"5926",21,2016,7,13.2548387096774,"Notodden5","Telemark","5NOB"
"5927",22,2016,7,13.9483870967742,"Fritsøe1","Telemark","1FRB"
"5928",23,2016,7,13.8290322580645,"Notodden4","Telemark","4NOB"
"5929",24,2016,7,13.9322580645161,"verdal_2VB","Trøndelag","2VBB"
"5930",25,2016,7,15.1193548387097,"Truls Holm","Hedmark","THB"
"5931",26,2016,7,15.4387096774194,"Drangedal1","Telemark","1DRB"
"5932",27,2016,7,13.5903225806452,"Furesdal","Telemark","1FYB"
"5933",28,2016,7,13.2354838709677,"Sub_Namdalseid","Trøndelag","1SB"
"5934",29,2016,7,13.7838709677419,"Malvik","Trøndelag","MAB"
"5935",30,2016,7,14.8161290322581,"Drangedal4","Telemark","4DRB"
"5936",31,2016,7,15.8870967741935,"Nome_Cappelen1","Telemark","1CAB"
"5937",32,2016,7,14.1483870967742,"ingen","Trøndelag","1RB"
"5938",33,2016,7,13.8741935483871,"Singsås","Trøndelag","LAB"
"5939",34,2016,7,15.6258064516129,"Stangeskovene Aurskog","Hedmark","SSAB"
"5940",35,2016,7,13.3612903225806,"Hi_tydal","Trøndelag","HIB"
"5941",36,2016,7,13.7677419354839,"Notodden3","Telemark","3NOB"
"5942",37,2016,7,14.8064516129032,"Drangedal3","Telemark","3DRB"
"5943",38,2016,7,13.841935483871,"steinkjer_1BBb","Trøndelag","1BBB"
"5944",39,2016,7,14.0032258064516,"Selbu_Flub","Trøndelag","FLB"
"5945",40,2016,7,15.5806451612903,"Stangeskovene Eidskog","Hedmark","SSBB"
"5946",41,2016,7,15.0032258064516,"Maarud 3","Hedmark","M3B"
"5947",42,2016,7,15.0451612903226,"Fritsøe2","Telemark","2FRB"
"5948",43,2016,7,14.2903225806452,"Notodden1","Telemark","1NOB"
"5949",44,2016,7,12.1032258064516,"Kviteseid3","Telemark","3KVB"
"5950",45,2016,7,13.8806451612903,"verdal_1vb","Trøndelag","1VBB"
"5951",46,2016,7,15.9,"Sørum 1","Hedmark","SKB"
"5952",47,2016,7,13.7677419354839,"steinkjer_2BBb","Trøndelag","2BBB"
"5953",0,2017,7,15.0709677419355,"Stig Dæhlen","Hedmark","SDB"
"5954",1,2017,7,14.4677419354839,"Maarud 2","Hedmark","M2B"
"5955",2,2017,7,15.9516129032258,"Nome_Cappelen2","Telemark","2CAB"
"5956",3,2017,7,14.7290322580645,"Eidskog","Hedmark","STSKNB"
"5957",4,2017,7,14.3741935483871,"Notodden6","Telemark","6NOB"
"5958",5,2017,7,13.4677419354839,"namdalseid_1kub","Trøndelag","1KB"
"5959",6,2017,7,15.4225806451613,"Fet 3","Hedmark","FKB"
"5960",7,2017,7,14.9193548387097,"Didrik Holmsen","Hedmark","DHB"
"5961",8,2017,7,14.7258064516129,"Halvard Pramhus","Hedmark","HPB"
"5962",9,2017,7,12.6709677419355,"Selbu_kl","Trøndelag","KLB"
"5963",10,2017,7,14.1129032258065,"Kongsvinger 1","Hedmark","IAAB"
"5964",11,2017,7,13.7548387096774,"Nsb_Verdal","Trøndelag","1NSB"
"5965",12,2017,7,11.8870967741935,"Sl_Tydal","Trøndelag","SEB"
"5966",13,2017,7,15.2322580645161,"Nes 1","Hedmark","DDB"
"5967",14,2017,7,12.1838709677419,"Kviteseid2","Telemark","2KVB"
"5968",15,2017,7,13.2225806451613,"Bratsberg","Trøndelag","BRB"
"5969",16,2017,7,12.7451612903226,"Kviteseid1","Telemark","1KVB"
"5970",17,2017,7,12.3096774193548,"Selbu_Sl","Trøndelag","SLB"
"5971",18,2017,7,15.258064516129,"Maarud 1","Hedmark","M1B"
"5972",19,2017,7,14.5645161290323,"Nes 2","Hedmark","OLB"
"5973",20,2017,7,13.8290322580645,"Kongsvinger 2","Hedmark","JCDB"
"5974",21,2017,7,12.9870967741935,"Notodden5","Telemark","5NOB"
"5975",22,2017,7,13.7516129032258,"Fritsøe1","Telemark","1FRB"
"5976",23,2017,7,13.5806451612903,"Notodden4","Telemark","4NOB"
"5977",24,2017,7,12.9096774193548,"verdal_2VB","Trøndelag","2VBB"
"5978",25,2017,7,14.1677419354839,"Truls Holm","Hedmark","THB"
"5979",26,2017,7,15.3709677419355,"Drangedal1","Telemark","1DRB"
"5980",27,2017,7,13.2451612903226,"Furesdal","Telemark","1FYB"
"5981",28,2017,7,12.5,"Sub_Namdalseid","Trøndelag","1SB"
"5982",29,2017,7,12.9193548387097,"Malvik","Trøndelag","MAB"
"5983",30,2017,7,14.5645161290323,"Drangedal4","Telemark","4DRB"
"5984",31,2017,7,15.9741935483871,"Nome_Cappelen1","Telemark","1CAB"
"5985",32,2017,7,13.4,"ingen","Trøndelag","1RB"
"5986",33,2017,7,12.7677419354839,"Singsås","Trøndelag","LAB"
"5987",34,2017,7,14.8774193548387,"Stangeskovene Aurskog","Hedmark","SSAB"
"5988",35,2017,7,12.3032258064516,"Hi_tydal","Trøndelag","HIB"
"5989",36,2017,7,13.5258064516129,"Notodden3","Telemark","3NOB"
"5990",37,2017,7,14.5483870967742,"Drangedal3","Telemark","3DRB"
"5991",38,2017,7,12.9516129032258,"steinkjer_1BBb","Trøndelag","1BBB"
"5992",39,2017,7,13.0032258064516,"Selbu_Flub","Trøndelag","FLB"
"5993",40,2017,7,14.7258064516129,"Stangeskovene Eidskog","Hedmark","SSBB"
"5994",41,2017,7,14.0322580645161,"Maarud 3","Hedmark","M3B"
"5995",42,2017,7,14.8290322580645,"Fritsøe2","Telemark","2FRB"
"5996",43,2017,7,14.0387096774194,"Notodden1","Telemark","1NOB"
"5997",44,2017,7,11.6903225806452,"Kviteseid3","Telemark","3KVB"
"5998",45,2017,7,12.8290322580645,"verdal_1vb","Trøndelag","1VBB"
"5999",46,2017,7,15.258064516129,"Sørum 1","Hedmark","SKB"
"6000",47,2017,7,12.8838709677419,"steinkjer_2BBb","Trøndelag","2BBB"
"6001",0,2018,7,20.3322580645161,"Stig Dæhlen","Hedmark","SDB"
"6002",1,2018,7,20.0838709677419,"Maarud 2","Hedmark","M2B"
"6003",2,2018,7,21.0322580645161,"Nome_Cappelen2","Telemark","2CAB"
"6004",3,2018,7,20.1645161290323,"Eidskog","Hedmark","STSKNB"
"6005",4,2018,7,20.0032258064516,"Notodden6","Telemark","6NOB"
"6006",5,2018,7,16.4483870967742,"namdalseid_1kub","Trøndelag","1KB"
"6007",6,2018,7,20.358064516129,"Fet 3","Hedmark","FKB"
"6008",7,2018,7,20.0322580645161,"Didrik Holmsen","Hedmark","DHB"
"6009",8,2018,7,20.3709677419355,"Halvard Pramhus","Hedmark","HPB"
"6010",9,2018,7,16.441935483871,"Selbu_kl","Trøndelag","KLB"
"6011",10,2018,7,19.9516129032258,"Kongsvinger 1","Hedmark","IAAB"
"6012",11,2018,7,17.4129032258065,"Nsb_Verdal","Trøndelag","1NSB"
"6013",12,2018,7,16.2774193548387,"Sl_Tydal","Trøndelag","SEB"
"6014",13,2018,7,20.5709677419355,"Nes 1","Hedmark","DDB"
"6015",14,2018,7,18.2870967741936,"Kviteseid2","Telemark","2KVB"
"6016",15,2018,7,16.4,"Bratsberg","Trøndelag","BRB"
"6017",16,2018,7,18.8967741935484,"Kviteseid1","Telemark","1KVB"
"6018",17,2018,7,16.2129032258065,"Selbu_Sl","Trøndelag","SLB"
"6019",18,2018,7,20.7,"Maarud 1","Hedmark","M1B"
"6020",19,2018,7,20.1096774193548,"Nes 2","Hedmark","OLB"
"6021",20,2018,7,19.6903225806452,"Kongsvinger 2","Hedmark","JCDB"
"6022",21,2018,7,18.8161290322581,"Notodden5","Telemark","5NOB"
"6023",22,2018,7,18.4225806451613,"Fritsøe1","Telemark","1FRB"
"6024",23,2018,7,19.2290322580645,"Notodden4","Telemark","4NOB"
"6025",24,2018,7,16.7935483870968,"verdal_2VB","Trøndelag","2VBB"
"6026",25,2018,7,19.5645161290323,"Truls Holm","Hedmark","THB"
"6027",26,2018,7,20.2806451612903,"Drangedal1","Telemark","1DRB"
"6028",27,2018,7,19.3096774193548,"Furesdal","Telemark","1FYB"
"6029",28,2018,7,15.6935483870968,"Sub_Namdalseid","Trøndelag","1SB"
"6030",29,2018,7,16.2870967741936,"Malvik","Trøndelag","MAB"
"6031",30,2018,7,19.7451612903226,"Drangedal4","Telemark","4DRB"
"6032",31,2018,7,20.6516129032258,"Nome_Cappelen1","Telemark","1CAB"
"6033",32,2018,7,16.4870967741935,"ingen","Trøndelag","1RB"
"6034",33,2018,7,16.7161290322581,"Singsås","Trøndelag","LAB"
"6035",34,2018,7,19.9483870967742,"Stangeskovene Aurskog","Hedmark","SSAB"
"6036",35,2018,7,16.5870967741935,"Hi_tydal","Trøndelag","HIB"
"6037",36,2018,7,19.1870967741935,"Notodden3","Telemark","3NOB"
"6038",37,2018,7,19.7774193548387,"Drangedal3","Telemark","3DRB"
"6039",38,2018,7,16.4806451612903,"steinkjer_1BBb","Trøndelag","1BBB"
"6040",39,2018,7,16.7258064516129,"Selbu_Flub","Trøndelag","FLB"
"6041",40,2018,7,20.1612903225806,"Stangeskovene Eidskog","Hedmark","SSBB"
"6042",41,2018,7,19.7806451612903,"Maarud 3","Hedmark","M3B"
"6043",42,2018,7,19.2451612903226,"Fritsøe2","Telemark","2FRB"
"6044",43,2018,7,19.4322580645161,"Notodden1","Telemark","1NOB"
"6045",44,2018,7,17.9774193548387,"Kviteseid3","Telemark","3KVB"
"6046",45,2018,7,16.7774193548387,"verdal_1vb","Trøndelag","1VBB"
"6047",46,2018,7,20.3451612903226,"Sørum 1","Hedmark","SKB"
"6048",47,2018,7,16.4387096774194,"steinkjer_2BBb","Trøndelag","2BBB"
"6049",0,2001,8,13.9806451612903,"Stig Dæhlen","Hedmark","SDB"
"6050",1,2001,8,13.4741935483871,"Maarud 2","Hedmark","M2B"
"6051",2,2001,8,15.2806451612903,"Nome_Cappelen2","Telemark","2CAB"
"6052",3,2001,8,13.7322580645161,"Eidskog","Hedmark","STSKNB"
"6053",4,2001,8,13.2322580645161,"Notodden6","Telemark","6NOB"
"6054",5,2001,8,12.8064516129032,"namdalseid_1kub","Trøndelag","1KB"
"6055",6,2001,8,14.2516129032258,"Fet 3","Hedmark","FKB"
"6056",7,2001,8,13.8645161290323,"Didrik Holmsen","Hedmark","DHB"
"6057",8,2001,8,13.8516129032258,"Halvard Pramhus","Hedmark","HPB"
"6058",9,2001,8,12.2774193548387,"Selbu_kl","Trøndelag","KLB"
"6059",10,2001,8,13.2064516129032,"Kongsvinger 1","Hedmark","IAAB"
"6060",11,2001,8,12.8516129032258,"Nsb_Verdal","Trøndelag","1NSB"
"6061",12,2001,8,11.7709677419355,"Sl_Tydal","Trøndelag","SEB"
"6062",13,2001,8,14.0612903225806,"Nes 1","Hedmark","DDB"
"6063",14,2001,8,11.8161290322581,"Kviteseid2","Telemark","2KVB"
"6064",15,2001,8,12.5161290322581,"Bratsberg","Trøndelag","BRB"
"6065",16,2001,8,12.1677419354839,"Kviteseid1","Telemark","1KVB"
"6066",17,2001,8,12.0354838709677,"Selbu_Sl","Trøndelag","SLB"
"6067",18,2001,8,14.1032258064516,"Maarud 1","Hedmark","M1B"
"6068",19,2001,8,13.5354838709677,"Nes 2","Hedmark","OLB"
"6069",20,2001,8,12.9806451612903,"Kongsvinger 2","Hedmark","JCDB"
"6070",21,2001,8,11.8806451612903,"Notodden5","Telemark","5NOB"
"6071",22,2001,8,13.041935483871,"Fritsøe1","Telemark","1FRB"
"6072",23,2001,8,12.3548387096774,"Notodden4","Telemark","4NOB"
"6073",24,2001,8,12.4032258064516,"verdal_2VB","Trøndelag","2VBB"
"6074",25,2001,8,13.2967741935484,"Truls Holm","Hedmark","THB"
"6075",26,2001,8,14.6935483870968,"Drangedal1","Telemark","1DRB"
"6076",27,2001,8,12.5322580645161,"Furesdal","Telemark","1FYB"
"6077",28,2001,8,12.3548387096774,"Sub_Namdalseid","Trøndelag","1SB"
"6078",29,2001,8,12.3967741935484,"Malvik","Trøndelag","MAB"
"6079",30,2001,8,14.1129032258065,"Drangedal4","Telemark","4DRB"
"6080",31,2001,8,15.3451612903226,"Nome_Cappelen1","Telemark","1CAB"
"6081",32,2001,8,12.8096774193548,"ingen","Trøndelag","1RB"
"6082",33,2001,8,12.3387096774194,"Singsås","Trøndelag","LAB"
"6083",34,2001,8,13.8,"Stangeskovene Aurskog","Hedmark","SSAB"
"6084",35,2001,8,12.0516129032258,"Hi_tydal","Trøndelag","HIB"
"6085",36,2001,8,12.3290322580645,"Notodden3","Telemark","3NOB"
"6086",37,2001,8,14.0806451612903,"Drangedal3","Telemark","3DRB"
"6087",38,2001,8,12.6,"steinkjer_1BBb","Trøndelag","1BBB"
"6088",39,2001,8,12.5096774193548,"Selbu_Flub","Trøndelag","FLB"
"6089",40,2001,8,13.8225806451613,"Stangeskovene Eidskog","Hedmark","SSBB"
"6090",41,2001,8,13.1354838709677,"Maarud 3","Hedmark","M3B"
"6091",42,2001,8,14.0032258064516,"Fritsøe2","Telemark","2FRB"
"6092",43,2001,8,12.9322580645161,"Notodden1","Telemark","1NOB"
"6093",44,2001,8,11.3903225806452,"Kviteseid3","Telemark","3KVB"
"6094",45,2001,8,12.3322580645161,"verdal_1vb","Trøndelag","1VBB"
"6095",46,2001,8,14.0645161290323,"Sørum 1","Hedmark","SKB"
"6096",47,2001,8,12.5741935483871,"steinkjer_2BBb","Trøndelag","2BBB"
"6097",0,2002,8,17.9096774193548,"Stig Dæhlen","Hedmark","SDB"
"6098",1,2002,8,17.7774193548387,"Maarud 2","Hedmark","M2B"
"6099",2,2002,8,18.4967741935484,"Nome_Cappelen2","Telemark","2CAB"
"6100",3,2002,8,17.8161290322581,"Eidskog","Hedmark","STSKNB"
"6101",4,2002,8,16.4483870967742,"Notodden6","Telemark","6NOB"
"6102",5,2002,8,16.9354838709677,"namdalseid_1kub","Trøndelag","1KB"
"6103",6,2002,8,18.0870967741935,"Fet 3","Hedmark","FKB"
"6104",7,2002,8,17.9709677419355,"Didrik Holmsen","Hedmark","DHB"
"6105",8,2002,8,17.5935483870968,"Halvard Pramhus","Hedmark","HPB"
"6106",9,2002,8,16.5548387096774,"Selbu_kl","Trøndelag","KLB"
"6107",10,2002,8,17.6516129032258,"Kongsvinger 1","Hedmark","IAAB"
"6108",11,2002,8,17.2741935483871,"Nsb_Verdal","Trøndelag","1NSB"
"6109",12,2002,8,15.9709677419355,"Sl_Tydal","Trøndelag","SEB"
"6110",13,2002,8,17.9354838709677,"Nes 1","Hedmark","DDB"
"6111",14,2002,8,14.8612903225806,"Kviteseid2","Telemark","2KVB"
"6112",15,2002,8,16.8645161290323,"Bratsberg","Trøndelag","BRB"
"6113",16,2002,8,15.3903225806452,"Kviteseid1","Telemark","1KVB"
"6114",17,2002,8,16.3,"Selbu_Sl","Trøndelag","SLB"
"6115",18,2002,8,17.8774193548387,"Maarud 1","Hedmark","M1B"
"6116",19,2002,8,17.8161290322581,"Nes 2","Hedmark","OLB"
"6117",20,2002,8,17.5451612903226,"Kongsvinger 2","Hedmark","JCDB"
"6118",21,2002,8,15.0322580645161,"Notodden5","Telemark","5NOB"
"6119",22,2002,8,16.3903225806452,"Fritsøe1","Telemark","1FRB"
"6120",23,2002,8,15.5548387096774,"Notodden4","Telemark","4NOB"
"6121",24,2002,8,16.6129032258065,"verdal_2VB","Trøndelag","2VBB"
"6122",25,2002,8,17.6387096774194,"Truls Holm","Hedmark","THB"
"6123",26,2002,8,17.9451612903226,"Drangedal1","Telemark","1DRB"
"6124",27,2002,8,15.8967741935484,"Furesdal","Telemark","1FYB"
"6125",28,2002,8,16.3,"Sub_Namdalseid","Trøndelag","1SB"
"6126",29,2002,8,16.7290322580645,"Malvik","Trøndelag","MAB"
"6127",30,2002,8,17.2483870967742,"Drangedal4","Telemark","4DRB"
"6128",31,2002,8,18.4838709677419,"Nome_Cappelen1","Telemark","1CAB"
"6129",32,2002,8,17.0096774193548,"ingen","Trøndelag","1RB"
"6130",33,2002,8,16.5935483870968,"Singsås","Trøndelag","LAB"
"6131",34,2002,8,17.9838709677419,"Stangeskovene Aurskog","Hedmark","SSAB"
"6132",35,2002,8,16.2645161290323,"Hi_tydal","Trøndelag","HIB"
"6133",36,2002,8,15.5354838709677,"Notodden3","Telemark","3NOB"
"6134",37,2002,8,17.2064516129032,"Drangedal3","Telemark","3DRB"
"6135",38,2002,8,16.8709677419355,"steinkjer_1BBb","Trøndelag","1BBB"
"6136",39,2002,8,16.8548387096774,"Selbu_Flub","Trøndelag","FLB"
"6137",40,2002,8,17.7032258064516,"Stangeskovene Eidskog","Hedmark","SSBB"
"6138",41,2002,8,17.5806451612903,"Maarud 3","Hedmark","M3B"
"6139",42,2002,8,17.3483870967742,"Fritsøe2","Telemark","2FRB"
"6140",43,2002,8,16.158064516129,"Notodden1","Telemark","1NOB"
"6141",44,2002,8,14.5516129032258,"Kviteseid3","Telemark","3KVB"
"6142",45,2002,8,16.5096774193548,"verdal_1vb","Trøndelag","1VBB"
"6143",46,2002,8,18.058064516129,"Sørum 1","Hedmark","SKB"
"6144",47,2002,8,16.8032258064516,"steinkjer_2BBb","Trøndelag","2BBB"
"6145",0,2003,8,15.4,"Stig Dæhlen","Hedmark","SDB"
"6146",1,2003,8,14.6193548387097,"Maarud 2","Hedmark","M2B"
"6147",2,2003,8,16.7806451612903,"Nome_Cappelen2","Telemark","2CAB"
"6148",3,2003,8,14.9354838709677,"Eidskog","Hedmark","STSKNB"
"6149",4,2003,8,15.241935483871,"Notodden6","Telemark","6NOB"
"6150",5,2003,8,14.1709677419355,"namdalseid_1kub","Trøndelag","1KB"
"6151",6,2003,8,15.8677419354839,"Fet 3","Hedmark","FKB"
"6152",7,2003,8,15.3451612903226,"Didrik Holmsen","Hedmark","DHB"
"6153",8,2003,8,14.7064516129032,"Halvard Pramhus","Hedmark","HPB"
"6154",9,2003,8,13.158064516129,"Selbu_kl","Trøndelag","KLB"
"6155",10,2003,8,14.1774193548387,"Kongsvinger 1","Hedmark","IAAB"
"6156",11,2003,8,13.8483870967742,"Nsb_Verdal","Trøndelag","1NSB"
"6157",12,2003,8,12.4387096774194,"Sl_Tydal","Trøndelag","SEB"
"6158",13,2003,8,15.4483870967742,"Nes 1","Hedmark","DDB"
"6159",14,2003,8,14.0258064516129,"Kviteseid2","Telemark","2KVB"
"6160",15,2003,8,13.7516129032258,"Bratsberg","Trøndelag","BRB"
"6161",16,2003,8,14.2516129032258,"Kviteseid1","Telemark","1KVB"
"6162",17,2003,8,12.8935483870968,"Selbu_Sl","Trøndelag","SLB"
"6163",18,2003,8,15.3806451612903,"Maarud 1","Hedmark","M1B"
"6164",19,2003,8,14.7870967741935,"Nes 2","Hedmark","OLB"
"6165",20,2003,8,13.9645161290323,"Kongsvinger 2","Hedmark","JCDB"
"6166",21,2003,8,14.0612903225806,"Notodden5","Telemark","5NOB"
"6167",22,2003,8,15.0290322580645,"Fritsøe1","Telemark","1FRB"
"6168",23,2003,8,14.4451612903226,"Notodden4","Telemark","4NOB"
"6169",24,2003,8,13.3774193548387,"verdal_2VB","Trøndelag","2VBB"
"6170",25,2003,8,14.558064516129,"Truls Holm","Hedmark","THB"
"6171",26,2003,8,16.6258064516129,"Drangedal1","Telemark","1DRB"
"6172",27,2003,8,14.6354838709677,"Furesdal","Telemark","1FYB"
"6173",28,2003,8,13.7064516129032,"Sub_Namdalseid","Trøndelag","1SB"
"6174",29,2003,8,13.5354838709677,"Malvik","Trøndelag","MAB"
"6175",30,2003,8,16.3322580645161,"Drangedal4","Telemark","4DRB"
"6176",31,2003,8,16.9451612903226,"Nome_Cappelen1","Telemark","1CAB"
"6177",32,2003,8,14.1064516129032,"ingen","Trøndelag","1RB"
"6178",33,2003,8,13.0483870967742,"Singsås","Trøndelag","LAB"
"6179",34,2003,8,15.3290322580645,"Stangeskovene Aurskog","Hedmark","SSAB"
"6180",35,2003,8,12.7870967741935,"Hi_tydal","Trøndelag","HIB"
"6181",36,2003,8,14.4774193548387,"Notodden3","Telemark","3NOB"
"6182",37,2003,8,16.258064516129,"Drangedal3","Telemark","3DRB"
"6183",38,2003,8,13.6935483870968,"steinkjer_1BBb","Trøndelag","1BBB"
"6184",39,2003,8,13.4612903225806,"Selbu_Flub","Trøndelag","FLB"
"6185",40,2003,8,14.9709677419355,"Stangeskovene Eidskog","Hedmark","SSBB"
"6186",41,2003,8,14.2290322580645,"Maarud 3","Hedmark","M3B"
"6187",42,2003,8,15.7935483870968,"Fritsøe2","Telemark","2FRB"
"6188",43,2003,8,14.941935483871,"Notodden1","Telemark","1NOB"
"6189",44,2003,8,13.5741935483871,"Kviteseid3","Telemark","3KVB"
"6190",45,2003,8,13.2677419354839,"verdal_1vb","Trøndelag","1VBB"
"6191",46,2003,8,15.6096774193548,"Sørum 1","Hedmark","SKB"
"6192",47,2003,8,13.6645161290323,"steinkjer_2BBb","Trøndelag","2BBB"
"6193",0,2004,8,15.7161290322581,"Stig Dæhlen","Hedmark","SDB"
